movie_id,imdb_id,poster_url,overview,cast
454,tt0115633,https://m.media-amazon.com/images/M/MV5BODM2ZjQwYTMtMGE5OS00MTEzLTg5MGUtN2U1ZDg4YmQ2MDJhXkEyXkFqcGc@._V1_SX300.jpg,A mother and daughter find their lives adversely affected when a new man enters the picture. Will their family ever be what they expect?,"Jennifer Jason Leigh, Ron Eldard, Glenne Headly"
455,,,,
456,tt0118708,https://m.media-amazon.com/images/M/MV5BY2IxOTRkMDItYzRjZC00ZDQ4LWEyNTQtZjlmMWExN2U2ZjU5XkEyXkFqcGc@._V1_SX300.jpg,Years ago in Japan a baby is found by a ninja clan who raise him as their own. Years later he is now a clumsy oaf who lacks ninja skills and due to a mix up he gets an opportunity to prove himself when an American woman begs for h...,"Chris Farley, Nicollette Sheridan, Robin Shou"
457,tt0119152,https://m.media-amazon.com/images/M/MV5BNTRiMGMxZjktNjljMC00OTQ0LTk0YjktMjQxNWNiYWY0NGQxXkEyXkFqcGc@._V1_SX300.jpg,16-year-old Jesse and old friend Randolph try to foil an illegal whaler threatening Willy and his pregnant mate.,"Jason James Richter, August Schellenberg, Annie Corley"
458,tt0113987,https://m.media-amazon.com/images/M/MV5BNDk3YWU1NmEtMDBhMC00ZGYwLWFiNzQtMzkwMzg4YjA4MDY4XkEyXkFqcGc@._V1_SX300.jpg,"A biographical story of former U.S. President Richard Nixon, from his days as a young boy, to his eventual Presidency, which ended in shame.","Anthony Hopkins, Joan Allen, Powers Boothe"
459,tt0112749,https://m.media-amazon.com/images/M/MV5BZjQ1M2Y2ZTgtN2U3OS00YTUxLTgwZmUtNjk1YTdjYTdmYWQzXkEyXkFqcGc@._V1_SX300.jpg,"A South African preacher goes to search for his wayward son, who has committed a crime in the big city.","Richard Harris, James Earl Jones, Vusi Kunene"
460,tt0112744,https://m.media-amazon.com/images/M/MV5BNGNjMTcxNzgtM2JiYS00MDc0LWEwYmItOTY1M2JkMzc5MDE4XkEyXkFqcGc@._V1_SX300.jpg,Freddy Gale is a seedy jeweller who has sworn to kill the drunk driver who killed his little girl.,"Jack Nicholson, David Morse, Anjelica Huston"
461,tt0114478,https://m.media-amazon.com/images/M/MV5BMzgwMGQ1NjAtMWZmYi00NDRhLWFkN2EtN2FjNmFlYWRhNzliXkEyXkFqcGc@._V1_SX300.jpg,"A Brooklyn smoke shop is the center of neighborhood activity, and the stories of its customers.","Harvey Keitel, William Hurt, Giancarlo Esposito"
462,,,,
463,tt0111112,https://m.media-amazon.com/images/M/MV5BOGI2MjQwZTAtZDc4MS00MmQ5LWEyY2YtZmFiYTZiNWNiNmI5XkEyXkFqcGc@._V1_SX300.jpg,Young Fiona lives with her grandparents in a small fishing village where she takes an active role to unravel the mysterious secrets.,"Jeni Courtney, Eileen Colgan, Mick Lally"
464,tt0111590,https://m.media-amazon.com/images/M/MV5BOWZiODg0NmMtYWJlYi00MTZkLWFmMmEtYjMxYmU0MWRkOTIyXkEyXkFqcGc@._V1_SX300.jpg,"New York actors rehearse Chekhov's ""Uncle Vanya"" in a dilapidated theatre.","Wallace Shawn, Phoebe Brand, George Gaynes"
465,tt0110213,https://m.media-amazon.com/images/M/MV5BNTk3M2NmNTItNDYwNy00MzRlLWI5M2UtZmYwODA2NTExZDRlXkEyXkFqcGc@._V1_SX300.jpg,"Rudyard Kipling's classic tale of Mowgli, the orphaned jungle boy raised by wild animals, and how he becomes king of the jungle.","Jason Scott Lee, Cary Elwes, Lena Headey"
466,tt0105226,https://m.media-amazon.com/images/M/MV5BYjY2MzA5NWEtZmM5ZS00ZGYwLTg2NjItOWQyYTk5YTI4ZWM3XkEyXkFqcGc@._V1_SX300.jpg,"Upon arriving to a small town, a drifter is mistaken for a hitman, but when the real hitman arrives, complications ensue.","Nicolas Cage, Dennis Hopper, Lara Flynn Boyle"
467,tt0106489,https://m.media-amazon.com/images/M/MV5BZTZiZWFjY2UtMDYzOS00N2JhLTk5YmYtMGQ1Yjk5ZWYzZjI4XkEyXkFqcGc@._V1_SX300.jpg,"An intense drama about a boy torn between his tough, hard-working father and a violent yet charismatic crime boss.","Robert De Niro, Chazz Palminteri, Lillo Brancato"
468,tt0108002,https://m.media-amazon.com/images/M/MV5BNjQ1MWQ4MWQtZWQzMy00NmU1LThmYzItNGU1OTc5MWJjNzQ1XkEyXkFqcGc@._V1_SX300.jpg,Rudy has always been told that he was too small to play college football. But he is determined to overcome the odds and fulfill his dream of playing for Notre Dame.,"Sean Astin, Jon Favreau, Ned Beatty"
469,tt0108122,https://m.media-amazon.com/images/M/MV5BYThkMTY5ZTgtYzc0Yy00MTZiLWE5YjUtMDAwM2E4Yjg5MmM5XkEyXkFqcGc@._V1_SX300.jpg,The day-to-day lives of several suburban Los Angeles residents.,"Andie MacDowell, Julianne Moore, Tim Robbins"
470,tt0108358,https://m.media-amazon.com/images/M/MV5BNmQyMzlhNjUtMzRjYS00MWY4LWI5MDAtZGU1MWE2M2E0OGMxXkEyXkFqcGc@._V1_SX300.jpg,"A successful lawman's plans to retire anonymously in Tombstone, Arizona, are disrupted by the kind of outlaws he was famous for eliminating.","Kurt Russell, Val Kilmer, Sam Elliott"
471,tt0115956,https://m.media-amazon.com/images/M/MV5BZTU2MGZmZjAtOWVjNy00NTlkLTg0ZTUtN2Q3NmUxNTNhNGVhXkEyXkFqcGc@._V1_SX300.jpg,"A U.S. Army officer, despondent about a deadly mistake he made, investigates a female chopper commander's worthiness for the Medal of Honor.","Denzel Washington, Meg Ryan, Lou Diamond Phillips"
472,tt0116136,https://m.media-amazon.com/images/M/MV5BZDViYjIxNjgtMmEyNS00MmVlLTllOWMtMGU0NzEwZjU2ZTYzXkEyXkFqcGc@._V1_SX300.jpg,"The last dragon and a disillusioned dragon-slaying knight must unite to stop an evil king, who was granted partial immortality.","Dennis Quaid, Sean Connery, Dina Meyer"
473,tt0116683,https://m.media-amazon.com/images/M/MV5BMmQwNDEyNjItYmExOC00MGU4LWE2MDEtOTFlZTM5MzA1OTY1XkEyXkFqcGc@._V1_SX300.jpg,"An orphan who lives with his two cruel aunts befriends anthropomorphic bugs who live inside a giant peach, and they embark on a journey to New York City.","Paul Terry, Joanna Lumley, Pete Postlethwaite"
474,tt0057012,https://m.media-amazon.com/images/M/MV5BMjFjYzBlOTktMTI2OS00ZWVhLTgxMDUtNzAwODY2NmI3YTAzXkEyXkFqcGc@._V1_SX300.jpg,"A mentally unstable American general orders a hydrogen bomb attack on the Soviet Union, triggering a path to global nuclear holocaust that a war room full of politicians and generals frantically tries to stop.","Peter Sellers, George C. Scott, Sterling Hayden"
475,tt0117951,https://m.media-amazon.com/images/M/MV5BYmVkNGJkMzQtYWQwOS00OTZmLThjODQtZjNjNzllYzRiNTE0XkEyXkFqcGc@._V1_SX300.jpg,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out despite the allure of drugs and the influence of friends.","Ewan McGregor, Ewen Bremner, Jonny Lee Miller"
476,tt0116313,https://m.media-amazon.com/images/M/MV5BODBjMzg2MTktYjhjNS00ODNjLTk3MzYtZjAyYjg2NjZiNjVjXkEyXkFqcGc@._V1_SX300.jpg,"Reunited by the death of a college friend, three divorced women seek revenge on the husbands who left them for younger women.","Goldie Hawn, Bette Midler, Diane Keaton"
477,tt0117008,https://m.media-amazon.com/images/M/MV5BYWE3ZDMzMmEtODgwNi00NzMxLThkYWItMTAzMWUyMzI1NDQ1XkEyXkFqcGc@._V1_SX300.jpg,A girl gifted with a keen intellect and psychic powers uses both to get even with her callous family and free her kindly schoolteacher from the tyrannical grip of a sadistic headmistress.,"Danny DeVito, Rhea Perlman, Mara Wilson"
478,tt0032904,https://m.media-amazon.com/images/M/MV5BYmMwZTQ5OGUtMjQ4Ni00ZTIwLTk1ZWMtNzhlMGQxYjIxMTU1XkEyXkFqcGc@._V1_SX300.jpg,"After a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.","Cary Grant, Katharine Hepburn, James Stewart"
479,tt0052357,"https://m.media-amazon.com/images/M/MV5BNzEyZTUxMWItMGVhYy00Y2NlLTljYTMtYzBmMzI1YmUyMDBkXkEyXkFqcGc@._V1_QL75_UX380_CR0,13,380,562_.jpg","A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed.","James Stewart, Kim Novak, Barbara Bel Geddes"
480,tt0053125,"https://m.media-amazon.com/images/M/MV5BZWIzODI2OGItMzM0Ny00OGRmLTlkNmItMDQxMTFmMTk3YmQwXkEyXkFqcGc@._V1_QL75_UX380_CR0,5,380,562_.jpg","A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt.","Cary Grant, Eva Marie Saint, James Mason"
481,tt0053604,https://m.media-amazon.com/images/M/MV5BNDdhMzVhOWQtNDU2Mi00ZmZmLWJiZDMtY2QxMjhjY2Y1ZTI5XkEyXkFqcGc@._V1_SX300.jpg,"A Manhattan insurance clerk tries to rise in his company by letting its executives use his apartment for trysts, but office politics and his own romantic hopes complicate matters.","Jack Lemmon, Shirley MacLaine, Fred MacMurray"
482,tt0053291,"https://m.media-amazon.com/images/M/MV5BZTllZDYyNjEtY2RmMS00NmJhLWI4ODAtMTQ0NWFiZTJhZjA0XkEyXkFqcGc@._V1_QL75_UX380_CR0,13,380,562_.jpg","After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.","Marilyn Monroe, Tony Curtis, Jack Lemmon"
483,tt0034583,"https://m.media-amazon.com/images/M/MV5BNWEzN2U1YTYtYTQyMS00NTVkLWE2NGQtZWFlMmM0MDNjMmRiXkEyXkFqcGc@._V1_QL75_UX380_CR0,5,380,562_.jpg",A cynical expatriate American cafe owner struggles to decide whether or not to help his former lover and her fugitive husband escape the Nazis in French Morocco.,"Humphrey Bogart, Ingrid Bergman, Paul Henreid"
484,tt0033870,https://m.media-amazon.com/images/M/MV5BZjJhOTcwNGYtZGM3ZS00ZTYzLWJlZDYtMzllYmRkMDI4MjBkXkEyXkFqcGc@._V1_SX300.jpg,"San Francisco private detective Sam Spade takes on a case that involves him with three eccentric criminals, a gorgeous liar and their quest for a priceless statuette, with the stakes rising after his partner is murdered.","Humphrey Bogart, Mary Astor, Gladys George"
485,tt0058385,https://m.media-amazon.com/images/M/MV5BNmMxZmFjZmQtMDRiOC00MDQxLTlhNDktZTkxMmRiYWM1ZDUzXkEyXkFqcGc@._V1_SX300.jpg,"In 1910s London, snobbish phonetics professor Henry Higgins agrees to a wager that he can make a crude flower girl, Eliza Doolittle, presentable in high society.","Audrey Hepburn, Rex Harrison, Stanley Holloway"
486,tt0047437,https://m.media-amazon.com/images/M/MV5BNjQ5MWI5YWYtYzYxNi00ODM4LWI4NzEtNzUzYmVkNzRiYzNlXkEyXkFqcGc@._V1_SX300.jpg,"After her return from school in Paris, a playboy finally takes notice of his family's chauffeur's daughter, who's long had a crush on him, but he questions his more serious brother's motives when he warns against getting involved ...","Humphrey Bogart, Audrey Hepburn, William Holden"
487,tt0046250,https://m.media-amazon.com/images/M/MV5BMGE5MTA2NDUtYTQ3Yi00YzM4LWJlODItNDE1ZTRjYjY0M2E5XkEyXkFqcGc@._V1_SX300.jpg,A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.,"Gregory Peck, Audrey Hepburn, Eddie Albert"
488,tt2256853,,,Victoria Ullmann
489,tt0038787,https://m.media-amazon.com/images/M/MV5BOGU5ZjdmNzUtMGY0Ny00NjMyLWJiMDEtMmMzYmMyOTNjNzlmXkEyXkFqcGc@._V1_SX300.jpg,The daughter of a convicted German spy is asked by American agents to gather information on a ring of German scientists in South America. How far will she have to go to ingratiate herself with them?,"Cary Grant, Ingrid Bergman, Claude Rains"
490,tt0048728,https://m.media-amazon.com/images/M/MV5BOWVjMjA1YzQtMjY4Yy00NDg1LTkwYmUtNDVlZGZiNmRhMGQ0XkEyXkFqcGc@._V1_SX300.jpg,A retired jewel thief sets out to prove his innocence after being suspected of returning to his former occupation.,"Cary Grant, Grace Kelly, Jessie Royce Landis"
491,tt0029843,https://m.media-amazon.com/images/M/MV5BYjA3NzFjNmItYTkwZi00NmMyLWFiMDgtMzY4NjY1ODE0NTg1XkEyXkFqcGc@._V1_SX300.jpg,"When Prince John and the Norman Lords begin oppressing the Saxon masses in King Richard's absence in 1190s England, a Saxon lord fights back as the outlaw leader of a resistance movement.","Errol Flynn, Olivia de Havilland, Basil Rathbone"
492,tt0048028,https://m.media-amazon.com/images/M/MV5BYjkyNzQ0MTgtOTk5Yi00NWVjLTkwYmMtZjhhMDkxMmZmMGZiXkEyXkFqcGc@._V1_SX300.jpg,"Two brothers in 1910s California struggle to maintain the favor of their affectionate but strict, Bible-toting father as an old secret about their long-absent mother comes to light.","James Dean, Raymond Massey, Julie Harris"
493,tt0025878,https://m.media-amazon.com/images/M/MV5BOWNhZmQxMzUtZDMxYS00OWFhLWI1MjgtOTYxNmM0NWQ3M2FhXkEyXkFqcGc@._V1_SX300.jpg,"Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it.","William Powell, Myrna Loy, Maureen O'Sullivan"
494,tt0032599,https://m.media-amazon.com/images/M/MV5BMzRhMTQ1ZjEtYzM2MC00OThiLTk3NTEtNGRhNzcwNGM2YWQ4XkEyXkFqcGc@._V1_SX300.jpg,"When a newspaper editor's ace reporter ex-wife is about to quit her job and remarry, he buys himself time to win her back by promising her an exclusive interview with a death row convict.","Cary Grant, Rosalind Russell, Ralph Bellamy"
495,tt0048960,https://m.media-amazon.com/images/M/MV5BYTNmOTdlYzUtMGEyOC00YzBmLWFmYzAtMTBiM2UwOWQwZGJkXkEyXkFqcGc@._V1_SX300.jpg,A Victorian Englishman bets that with the new steamships and railways he can circumnavigate the globe in eighty days.,"David Niven, Cantinflas, Finlay Currie"
496,tt0038650,https://m.media-amazon.com/images/M/MV5BMDM4OWFhYjEtNTE5Yy00NjcyLTg5N2UtZDQwNDZlYjlmNDU5XkEyXkFqcGc@._V1_SX300.jpg,An angel is sent from Heaven to help a desperately frustrated businessman see the value of his own life.,"James Stewart, Donna Reed, Lionel Barrymore"
497,tt0029947,https://m.media-amazon.com/images/M/MV5BNDA5M2NlYjAtYzQ3OC00ZWM0LWJjYWYtMTU5N2NhNGY3ZmZmXkEyXkFqcGc@._V1_SX300.jpg,"While trying to secure a $1 million donation for his museum, a befuddled paleontologist is pursued by a flighty and often irritating heiress and her pet leopard, Baby.","Katharine Hepburn, Cary Grant, Charles Ruggles"
498,tt0043265,https://m.media-amazon.com/images/M/MV5BY2Y0OWQ4Y2QtNGE5NC00MDk4LWFlYmQtYWVmNzZlZWVhMTg4XkEyXkFqcGc@._V1_SX300.jpg,"In WWI East Africa, a gin-swilling Canadian riverboat captain is persuaded by a strait-laced English missionary to undertake a trip up a treacherous river and use his boat to attack a German gunship.","Humphrey Bogart, Katharine Hepburn, Robert Morley"
499,tt0051459,https://m.media-amazon.com/images/M/MV5BMTYzNjY1YjYtNDQzMi00M2JjLTgwMDEtMDc3ZWE3ZmI2NjNiXkEyXkFqcGc@._V1_SX300.jpg,Brick is an alcoholic ex-football player who drinks his days away and resists the affections of his wife. A reunion with his terminally ill father jogs a host of memories and revelations for both father and son.,"Elizabeth Taylor, Paul Newman, Burl Ives"
500,tt0116329,https://m.media-amazon.com/images/M/MV5BNWQwYmJjNDgtOGU2MS00MzRmLTgyZmMtMTRjNWQ4ODFjMTBiXkEyXkFqcGc@._V1_SX300.jpg,"Amy moves to Ontario to live with her father after the death of her mother. Her father, an aviation expert, helps Amy lead a flock of orphaned geese south for the winters.","Jeff Daniels, Anna Paquin, Dana Delany"
501,tt0033563,https://m.media-amazon.com/images/M/MV5BNzIzZWZmM2ItNGMzOC00MGFiLTgxODgtNTQ2Mzk3ZWE1MzYxXkEyXkFqcGc@._V1_SX300.jpg,"Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential.","Sterling Holloway, Edward Brophy, James Baskett"
502,tt0066808,https://m.media-amazon.com/images/M/MV5BMTIyYmU1NmQtYjI3Ni00N2IwLTg4MmItMzNhOWRiMjk5NjY4XkEyXkFqcGc@._V1_SX300.jpg,"When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.","Woody Allen, Louise Lasser, Carlos Montalbán"
503,tt0068334,https://m.media-amazon.com/images/M/MV5BNDQzMGMzYTctOWE5Mi00OGFlLTlhY2YtZjg1NGFlZDkwNzkxXkEyXkFqcGc@._V1_SX300.jpg,"Bill McKay is a candidate for the U.S. Senate from California. He has no hope of winning, so he is willing to tweak the establishment.","Robert Redford, Peter Boyle, Melvyn Douglas"
504,tt0061418,https://m.media-amazon.com/images/M/MV5BYWI3ZmM1NmEtMDk4Yi00MzYzLTk0MDctYWJlZjY4MGViNDFiXkEyXkFqcGc@._V1_SX300.jpg,"Bored waitress Bonnie Parker falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.","Warren Beatty, Faye Dunaway, Michael J. Pollard"
505,tt0046912,"https://m.media-amazon.com/images/M/MV5BZmYzNDgzYjgtNmU3Ny00YzUxLWE3OWUtMjIxZmNkYTVhNDZmXkEyXkFqcGc@._V1_QL75_UY562_CR18,0,380,562_.jpg","A London playboy plots the perfect murder of his rich, unfaithful wife.","Ray Milland, Grace Kelly, Robert Cummings"
506,tt0048545,https://m.media-amazon.com/images/M/MV5BY2QzZWUzODQtODUyZi00NDBlLTgzMGEtY2UzNmZhYzI0MTEyXkEyXkFqcGc@._V1_SX300.jpg,"A rebellious young man with a troubled past comes to a new town, finding friends and enemies.","James Dean, Natalie Wood, Sal Mineo"
507,tt0044081,https://m.media-amazon.com/images/M/MV5BNTdmZDY1ODQtNzFjYy00MGM4LWJmNDItN2MxMmQ2OTgxZGNmXkEyXkFqcGc@._V1_SX300.jpg,Disturbed Blanche DuBois moves in with her sister in New Orleans and is tormented by her brutish brother-in-law while her reality crumbles around her.,"Vivien Leigh, Marlon Brando, Kim Hunter"
508,tt0117318,https://m.media-amazon.com/images/M/MV5BNDU2ZTYxMDItNzRjNy00YWNkLTg1YTAtYmZlYTQxMzA3NjFmXkEyXkFqcGc@._V1_SX300.jpg,"The story of controversial pornography publisher Larry Flynt, and how he became a defender of free speech.","Woody Harrelson, Courtney Love, Edward Norton"
509,tt0097937,https://m.media-amazon.com/images/M/MV5BYzU2NDY0YzItOTVhNS00Yzk4LTg0ZTktNjFiZDJmZTgwMDYyXkEyXkFqcGc@._V1_SX300.jpg,"Christy Brown, born with cerebral palsy, learns to paint and write with his only controllable limb - his left foot.","Daniel Day-Lewis, Brenda Fricker, Alison Whelan"
510,tt2404435,https://m.media-amazon.com/images/M/MV5BMTUzNTc0NTAyM15BMl5BanBnXkFtZTgwMTk1ODA5OTE@._V1_SX300.jpg,Seven gunmen from a variety of backgrounds are brought together by a vengeful young widow to protect her town from the private army of a destructive industrialist.,"Denzel Washington, Chris Pratt, Ethan Hawke"
511,tt0056172,https://m.media-amazon.com/images/M/MV5BYjY0YTQ1OTAtYjEyNy00NTQ4LThlMTQtM2QwYTVhYWFhNjU5XkEyXkFqcGc@._V1_SX300.jpg,"The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.","Peter O'Toole, Alec Guinness, Anthony Quinn"
512,tt0093191,https://m.media-amazon.com/images/M/MV5BYTUwY2EyMDktMGI0Ny00MDNlLWE0ODMtZWIwOGNhNmY1OWIwXkEyXkFqcGc@._V1_SX300.jpg,"An angel meets Peter Falk, and loves a French trapeze artist in Berlin.","Bruno Ganz, Solveig Dommartin, Otto Sander"
513,tt0041959,https://m.media-amazon.com/images/M/MV5BNGVjMTMxZTQtMmVlNy00YmI0LWJjMDUtYTgyZWU1Njg5ZGRiXkEyXkFqcGc@._V1_SX300.jpg,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.","Orson Welles, Joseph Cotten, Alida Valli"
514,tt0075686,https://m.media-amazon.com/images/M/MV5BNjZlOWE5N2UtMTdhZC00NjU5LTg2MjYtOGU4NDhhNWNlMmRlXkEyXkFqcGc@._V1_SX300.jpg,"Alvy Singer, a divorced Jewish comedian, reflects on his relationship with ex-lover Annie Hall, an aspiring nightclub singer, which ended abruptly just like his previous marriages.","Woody Allen, Diane Keaton, Tony Roberts"
515,,,,
516,tt0085859,https://m.media-amazon.com/images/M/MV5BNjRmYWNlYWMtOTcxZS00YzU5LWEwZTctYjEzZWZlNmQxN2Y1XkEyXkFqcGc@._V1_SX300.jpg,"An American oil company has plans for a new refinery and sends someone to Scotland to buy up an entire village, but things don't go as expected.","Burt Lancaster, Peter Riegert, Fulton Mackay"
517,tt0079522,https://m.media-amazon.com/images/M/MV5BMzhjMjEyOWItMWU2Ni00ZTE5LWFhODEtZGU1MTQyZjU4ODkzXkEyXkFqcGc@._V1_SX300.jpg,The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,"Woody Allen, Diane Keaton, Mariel Hemingway"
518,tt0100150,https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_SX300.jpg,"Tom Reagan, an advisor to a Prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties.","Gabriel Byrne, Albert Finney, John Turturro"
519,tt0040897,https://m.media-amazon.com/images/M/MV5BOWM1YjFmODEtMWNhMC00YmI1LWI0Y2EtYzg0YTBhZWI4ODE3XkEyXkFqcGc@._V1_SX300.jpg,Two down-on-their-luck Americans searching for work in 1920s Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.,"Humphrey Bogart, Walter Huston, Tim Holt"
520,tt0057115,https://m.media-amazon.com/images/M/MV5BMDRhNmJjMzEtMWU5MC00YmEyLTg3ZmYtNzYxZTI1ZGU4ZjI1XkEyXkFqcGc@._V1_SX300.jpg,Allied officers in a German prisoner of war camp during World War II make a daring plan for a mass escape by hundreds of POWs hoping to draw German personnel and resources away from combat operations.,"Steve McQueen, James Garner, Richard Attenborough"
521,tt24735970,https://m.media-amazon.com/images/M/MV5BZmJlNzYxMmMtMzQ2YS00NTM5LWJjMjYtMzRmY2NhNDZkMjE1XkEyXkFqcGdeQXVyNjc5Mjg4Nzc@._V1_SX300.jpg,,
522,tt0090967,https://m.media-amazon.com/images/M/MV5BNjAxNDRhM2UtYTRkNS00YzlkLTkxZDMtYzg4MDAyZGQwM2Q4XkEyXkFqcGc@._V1_SX300.jpg,"Two men are framed and sent to jail, where they meet a murderer who helps them escape and leave the state.","Tom Waits, John Lurie, Roberto Benigni"
523,tt0061512,https://m.media-amazon.com/images/M/MV5BYzI1NzBkNmMtOWRmMS00YmY2LTk5MjQtZjAzMmIwZDQ2M2UwXkEyXkFqcGc@._V1_SX300.jpg,"A laid-back Southern man is sentenced to two years in a rural prison, but refuses to conform.","Paul Newman, George Kennedy, Strother Martin"
524,tt0032553,https://m.media-amazon.com/images/M/MV5BMjc4ZjEwNDUtMjlmZS00NzQ4LTg2N2MtMGI3ZjMyMmM3ZDM2XkEyXkFqcGc@._V1_SX300.jpg,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,"Charles Chaplin, Paulette Goddard, Jack Oakie"
525,tt0038355,https://m.media-amazon.com/images/M/MV5BZTVlNDAwZTAtZmY0My00NDMyLWFkZjMtMjY0NmVmOTFlNTdhXkEyXkFqcGc@._V1_SX300.jpg,"Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail--and what might be love.","Humphrey Bogart, Lauren Bacall, John Ridgely"
526,tt0052618,https://m.media-amazon.com/images/M/MV5BNjg2M2E1YzYtOThmMC00NjAyLWI5MzgtMDEwOGFiODdlOGUzXkEyXkFqcGc@._V1_SX300.jpg,"A Jewish prince is betrayed and sent into slavery by a Roman friend in 1st-century Jerusalem, but it's not long before he regains his freedom and comes back for revenge.","Charlton Heston, Jack Hawkins, Stephen Boyd"
527,tt0083987,https://m.media-amazon.com/images/M/MV5BNTg3ODhlZTEtM2Q3MC00YzMxLWJjN2YtOWUyMDIyYTlhYzM3XkEyXkFqcGc@._V1_SX300.jpg,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,"Ben Kingsley, John Gielgud, Rohini Hattangadi"
528,tt0087553,https://m.media-amazon.com/images/M/MV5BYWFiNThiZjUtMzMxZS00MmY5LWE3NzYtYjU5NjAwOTEwZGMyXkEyXkFqcGc@._V1_SX300.jpg,A journalist is trapped in Cambodia during Pol Pot's bloody Year Zero cleansing campaign.,"Sam Waterston, Haing S. Ngor, John Malkovich"
529,,,,
530,tt0073341,https://m.media-amazon.com/images/M/MV5BYTE2MGQyYWItZTQxMy00MzVjLTljZjItMWE0MjJhMzZiZTkxXkEyXkFqcGc@._V1_SX300.jpg,"In 1880s India, two former British soldiers decide to set themselves up as Kings in Kafiristan, a land where no white man has set foot since Alexander the Great.","Sean Connery, Michael Caine, Christopher Plummer"
531,tt0117631,https://m.media-amazon.com/images/M/MV5BODZlMjRmN2UtZmY1Yi00YjhjLTg4OTAtZmQxNWMwZTY5YjI4XkEyXkFqcGc@._V1_SX300.jpg,"David Helfgott, a gifted pianist, struggles through childhood as his dysfunctional father abuses him and his siblings. Years later, he suffers a mental breakdown but manages to return as a legend.","Geoffrey Rush, Armin Mueller-Stahl, Justin Braine"
532,tt0116743,https://m.media-amazon.com/images/M/MV5BM2IwMDg0ZmEtMDBmYi00NDY2LWI3MjUtMzI5NmI1ZTdlMDQ4XkEyXkFqcGc@._V1_SX300.jpg,Two female friends become sexual rivals at maturity.,"Naveen Andrews, Sarita Choudhury, Indira Varma"
533,tt0116041,https://m.media-amazon.com/images/M/MV5BMGY5MTIzMWEtNmY5ZS00OWFiLWI5OGEtYzdhMmUyMTNhMzBiXkEyXkFqcGc@._V1_SX300.jpg,"When she discovers a love letter written to her husband by an unknown paramour, the distraught Eliza turns to her tight-knit Long Island family for advice.","Hope Davis, Stanley Tucci, Parker Posey"
534,tt0120366,https://m.media-amazon.com/images/M/MV5BZWIzY2VlZmUtYTEzZS00YzUwLTk2NGMtMDU1ODY4YWE0OWU0XkEyXkFqcGc@._V1_SX300.jpg,A man joins a group of nomadic con artists in rural North Carolina.,"Bill Paxton, Mark Wahlberg, Julianna Margulies"
535,tt0118556,https://m.media-amazon.com/images/M/MV5BNjMwZjhiYTYtNjc5My00NTRhLTg0NWItMTk4MDJhNzcxNDRkXkEyXkFqcGc@._V1_SX300.jpg,"Maggie's and Sam's former partners are in love; she wants revenge and he wants his lost love back, so they work together to break up the happy couple.","Meg Ryan, Matthew Broderick, Kelly Preston"
536,tt0117359,https://m.media-amazon.com/images/M/MV5BZTc5YjBkOGUtMTQ5YS00YzQyLWJkM2UtODA5YjY1YjgwNGM1XkEyXkFqcGc@._V1_SX300.jpg,A four-year-old girl tries to come to terms with the sudden death of her mother.,"Victoire Thivisol, Delphine Schiltz, Matiaz Bureau Caton"
537,tt0102494,https://m.media-amazon.com/images/M/MV5BZjkxY2I1NGYtYThmNC00ODIyLWE1NTktMTcxMzQyOWI0ZjYxXkEyXkFqcGc@._V1_SX300.jpg,Two best friends living on the streets of Portland as hustlers embark on a journey of self discovery and find their relationship stumbling along the way.,"River Phoenix, Keanu Reeves, James Russo"
